name,url,cuisines,area,timing,full_address,phonenumber,ishomedelivery,istakeaway,isindoorseating,isvegonly,dinner_ratings,dinner_reviews,delivery_ratings,delivery_reviews,knownfor,populardishes,peopleknownfor,averagecost,city,latitude,longitude,overall_rating,total_reviews,demand_score,restaurant_density,cost_index,cuisine_count,area_demand_score,area_avg_rating
Anjappar,https://www.zomato.com/bangalore/anjappar-koramangala-4th-block,"chettinad, biryani, chinese, seafood, south indian, mughlai, north indian, desserts","Koramangala 4th Block, Bangalore",11:30am – 11:30pm (Today),"4, 68-7, 100 Feet Road, Koramangala 4th Block, Bangalore",+918025534477,1,1,1,0,4.1,1233,3.9,5516,Spicy Chicken Starters,"Chettinad Curry, Turkey, Rabbit, Pepper Chicken, Spicy Food, Mutton Biryani","Valet Parking, Waiter, Concept, Good Quantity, Quick Service, Wonderful Presentation",800,Bangalore,,,4.0,6749,3569.5,18,1.584513312462303,8,3089.527777777778,4.044444444444444
Biryani Pot,https://www.zomato.com/bangalore/biryani-pot-btm,"biryani, north indian, chinese, hyderabadi, andhra, wraps","BTM, Bangalore","11am – 11:30pm, 12midnight – 4am (Today)","18, 4th Main, 14th Cross,  4th Link Road, Maruthi Nagar, Madiwala, BTM, Bangalore",+917259015811,1,1,1,0,4.0,989,3.9,54800,Huge Portions of Biriyani,"Hyderabadi Lamb Biryani, Spicy Chicken, Paneer Biryani, Chicken Biryani, Mutton, Kabab","Nice Taste, Good Quantity, Best Food, Spill Proof Packaging, Contactless Delivery, Packing",500,Bangalore,,,3.95,55789,28089.5,137,0.9903208202889393,6,4193.226277372263,3.8197080291970797
ibaco,https://www.zomato.com/bangalore/ibaco-koramangala-4th-block-bangalore,desserts,"Koramangala 4th Block, Bangalore",10am – 11pm (Today),"565, 8th Main Road, 4th Block, Koramangala 4th Block, Bangalore",+919980809543,1,0,1,0,4.2,363,4.3,528,natural flavored ice creams,"Ice Creams, Icecream, Cakes, Dessert","Concept, Parking, Flavour, Location, Nice Place, Good Place",250,Bangalore,,,4.25,891,660.5,18,0.49516041014446965,1,3089.527777777778,4.044444444444444
Roti Wala,https://www.zomato.com/bangalore/roti-wala-btm-bangalore,"north indian, fast food, healthy food, desserts, beverages, chinese","BTM, Bangalore",11:30am – 2am (Today),"239, 7th Cross, Stage 2, BTM, Bangalore",+919731100002,1,1,1,0,4.1,324,4.0,36100,,"Sprout Salad, Gulabjamun, Kadhai Paneer, Makhani, Veg Thali, Chole","Unlimited Refills, Office Crowd, Elegantly Decorated, Pocket Friendly, Great Recommendations, Healthy Food",300,Bangalore,,,4.05,36424,18412.0,137,0.5941924921733636,6,4193.226277372263,3.8197080291970797
Ande Ka Funda,https://www.zomato.com/bangalore/ande-ka-funda-2-btm-bangalore,"north indian, rolls, chinese","BTM, Bangalore",11:30am – 10:30pm (Today),"20, NS Palya, 2nd Stage, BTM, Bangalore",+919035838946,1,1,0,0,3.1,87,3.8,986,,,"Quality, Value for Money, Food, Taste",200,Bangalore,,,3.45,1073,726.5,137,0.39612832811557575,3,4193.226277372263,3.8197080291970797
Kolkata Famous Kati Rolls,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-jayanagar-bangalore,rolls,"Jayanagar, Bangalore",10am – 11pm (Today),"1340, 41st Cross Road, Kottapalya, 9th Block, Jayanagar, Bangalore",+919620076440,1,1,1,0,2.8,2,3.9,476,,,,200,Bangalore,,,3.3499999999999996,478,434.0,120,0.39612832811557575,1,2199.329166666667,4.034166666666667
Bhartiya Jalpan,https://www.zomato.com/bangalore/bhartiya-jalpan-hsr-bangalore,"north indian, street food, mithai, rajasthani, bengali, beverages","HSR, Bangalore",9am – 10:30pm (Today),"2631, 27th Main Road, Sector 1, HSR Layout, HSR, Bangalore",+919686443672,1,1,1,0,2.5,118,3.9,1595,,"Jalebi, Chaat, Vada Pav, Samosa, Paratha","Portion Size, Manager, Nice Place, Good Place, Great Portions, Quantity",300,Bangalore,,,3.2,1713,1051.5,187,0.5941924921733636,6,3225.7593582887703,3.909625668449198
Hyderabadi Biryani Hub,https://www.zomato.com/bangalore/hyderabadi-biryani-hub-btm,"biryani, north indian, chinese, andhra, hyderabadi","BTM, Bangalore",,"18, 4th Cross, 4th Link Road, Maruthi Nagar, Madiwala, 1st Stage, BTM, Bangalore",+917259015811,1,1,1,0,3.9,364,3.8,14400,,"Grilled Chicken Steak, Paneer Biryani, Chicken Dum Biryani, Raita, Tandoori Chicken, Mutton Biryani","Extensive Bar Menu, Jain Food Options, Good Quality Good Service, Variety of Veg Options, Good for Large Groups, Comfortable Seating Area",800,Bangalore,,,3.8499999999999996,14764,7572.0,137,1.584513312462303,5,4193.226277372263,3.8197080291970797
Momoz,https://www.zomato.com/bangalore/momoz-btm,"chinese, momos, seafood, thai","BTM, Bangalore",11am – 3am (Today),"805, 1st floor, 7th Cross, 2nd Stage, Mico Layout, BTM, Bangalore",+919986304455,1,1,1,0,4.1,908,4.0,26000,,"Chicken Cheese Fried Momos, Vegetable Thukpa, Bamboo Shoot Soup, Honey Crispy Chicken, Ginger Chicken, Chicken Hakka Noodles","Relaxed Atmosphere, Decent Ambience, Friendly Place, Interior, Good Value, Good Quantity",500,Bangalore,,,4.05,26908,13654.0,137,0.9903208202889393,4,4193.226277372263,3.8197080291970797
Sangam Sweets,https://www.zomato.com/bangalore/sangam-sweets-hsr,"mithai, street food, fast food, beverages","HSR, Bangalore",8am – 10pm (Today),"1090, 18th Cross Road, Sector 3, HSR, Bangalore",+918867686421,1,1,1,0,3.9,243,4.2,8492,,"Kaju Barfi, Dabeli, Jalebi, Pav Bhaji, Chaat, Pani Puri","Parking Space Available, Nice/Colourful Packaging, Hygienic Place, Hygiene, Tasty, Delicious Food",300,Bangalore,,,4.05,8735,4577.5,187,0.5941924921733636,4,3225.7593582887703,3.909625668449198
New Shanthi Sagar,https://www.zomato.com/bangalore/new-shanthi-sagar-basavanagudi,"south indian, north indian, chinese, street food, beverages, shake","Basavanagudi, Bangalore",7am – 10:30pm (Today),"18, South End Circle, R V Road, Basavanagudi, Bangalore",+919886159967,1,1,0,0,2.6,70,4.0,563,,,,600,Bangalore,,,3.3,633,516.5,73,1.1883849843467271,6,2062.3972602739727,4.075342465753424
The Pizza Bakery - Brew & Eatery,https://www.zomato.com/bangalore/the-pizza-bakery-brew-eatery-church-street-bangalore,"pizza, pasta, italian, continental, fast food, salad, desserts, beverages","Church Street, Bangalore",11:30am – 11:30pm (Today),"86, Coconut Grove, Spenser Building, Church Street, Bangalore",+916366952023,1,1,1,0,4.0,130,4.2,697,,,"Service is Great, Sanitised Service, Ambience was Super Cool, Clean and Hygienic Place, Food Presentation, Elaborate Menu",500,Bangalore,,,4.1,827,623.5,20,0.9903208202889393,8,1124.95,4.01
Ambur Hot Dum Biryani,https://www.zomato.com/bangalore/ambur-hot-dum-biryani-btm,biryani,"BTM, Bangalore",11am – 11pm (Today),"85/86/7, Sapthagiri Complex, Vengateshwara Layout, Opposite Srinivas Theatre, BTM, Bangalore",+919080777750,1,1,1,0,3.4,28,4.2,104,,,,250,Bangalore,,,3.8,132,276.0,137,0.49516041014446965,1,4193.226277372263,3.8197080291970797
Chicken County Restaurant,https://www.zomato.com/bangalore/chicken-county-restaurant-1-bannerghatta-road-bangalore,"north indian, chinese, mughlai, seafood, fast food, biryani, beverages","Bannerghatta Road, Bangalore",12noon – 1am (Today),"13, Opposite Spar Hyper Market, Bannerghatta Road, Bangalore",+919353555287,1,1,1,0,4.0,390,4.0,3068,,"Grilled Chicken, Shawarma, Kebabs, Butter Chicken, Rolls, Starters","Tasty Food, Price, Good Food, Menu, Good Place, Quantity",600,Bangalore,,,4.0,3458,1929.0,88,1.1883849843467271,7,2246.9375,3.8659090909090907
Chef Bakers,https://www.zomato.com/bangalore/chef-bakers-2-bellandur-bangalore,"bakery, fast food, pizza, sandwich, burger, desserts","Bellandur, Bangalore",10am – 10:30pm (Today),"74/2, Junction, Outer Ring Road, Bellandur, Bangalore",+917406066617,1,1,1,0,3.1,130,4.2,508,,"Pastries, Cakes, Chocolate, Pizzas",,400,Bangalore,,,3.6500000000000004,638,529.0,69,0.7922566562311515,6,1961.8260869565217,3.8782608695652177
Aubree,https://www.zomato.com/bangalore/aubree-koramangala-6th-block-bangalore,"fast food, italian, thai","Koramangala 6th Block, Bangalore",9am – 11:30pm (Today),"421/A, 80 Feet Road, Koramangala 6th Block, Bangalore",+919972781777,1,1,1,0,3.5,89,4.2,821,,,"Comfortable Seating, Presentation, Main Course, Packaging, Ambience, Staff",900,Bangalore,,,3.85,910,665.0,27,1.7825774765200908,3,2435.703703703704,4.014814814814814
Five Star Chicken And Kolihut,https://www.zomato.com/bangalore/five-star-chicken-and-kolihut-bommanahalli-bangalore,fast food,"Bommanahalli, Bangalore",12noon – 10pm (Today),"1, Hosapalaya Bus Stand, Bommanahalli, Bangalore",+917829339993,1,1,1,0,3.5,0,3.8,6,,,,350,Bangalore,,,3.65,6,193.0,42,0.6932245742022576,1,1216.3214285714287,3.8595238095238096
Ambur Star Briyani Since 1890,https://www.zomato.com/bangalore/ambur-star-briyani-since-1890-1-koramangala-5th-block-bangalore,"biryani, chettinad, chinese","Koramangala 5th Block, Bangalore",12noon – 2am (Today),"104/ 67-3-104, Vijay Jatti Building, 1st Main Road, Koramangala 5th Block, Bangalore",+919751021377,1,0,1,0,3.5,1,4.0,37,,,,450,Bangalore,,,3.75,38,219.0,63,0.8912887382600454,3,3886.4761904761904,4.025396825396825
Just Bake,https://www.zomato.com/bangalore/just-bake-frazer-town-bangalore,"bakery, desserts, fast food","Frazer Town, Bangalore","12midnight – 1:30am, 8:49am – 10:30pm (Today)","5, Mosque Road, Opposite HDFC Bank, Frazer Town, Bangalore",+918043748364,1,1,1,0,3.4,15,3.9,615,,,,350,Bangalore,,,3.65,630,510.0,55,0.6932245742022576,3,1507.1727272727273,4.02
Bake and Juice,https://www.zomato.com/bangalore/bake-and-juice-hosur-road-bangalore,"arabian, sandwich, burger, biryani, lebanese, beverages, juices, shake","Hosur Road, Bangalore",11am – 11:30pm (Today),"1st Main, 8th Cross, SG Palya Main Road, DRC Post, Venkateshwara Layout, S.G. Palya, Hosur Road, Bangalore",+919845940476,1,1,1,0,2.9,83,3.6,13300,,,,400,Bangalore,,,3.25,13383,6871.5,5,0.7922566562311515,8,3350.4,3.8
Donne Biryani Palace,https://www.zomato.com/bangalore/donne-biryani-palace-btm-bangalore,"biryani, south indian","BTM, Bangalore","10:30am – 5:55pm, 6pm – 12midnight (Today)","1187, Shop 1 & 2, Ground Floor, 18th Main Cashier Layout, BTM, Bangalore",+919731973798,1,1,1,0,3.6,33,3.5,1443,,,,300,Bangalore,,,3.55,1476,913.0,137,0.5941924921733636,2,4193.226277372263,3.8197080291970797
Cafe Coffee Day,https://www.zomato.com/bangalore/cafe-coffee-day-koramangala-5th-block,"coffee, fast food, desserts, beverages","Koramangala 5th Block, Bangalore",9am – 12midnight (Today),"138, KHB Colony, Near Jyothi Nivas College, Koramangala 5th Block, Bangalore",+919900344861,1,1,1,0,2.6,81,3.8,169,,,"Good Place, Ambience, Staff, Packaging",600,Bangalore,,,3.2,250,315.0,63,1.1883849843467271,4,3886.4761904761904,4.025396825396825
By 2 Coffee,https://www.zomato.com/bangalore/by-2-coffee-1-basavanagudi,south indian,"Basavanagudi, Bangalore","7am – 12noon, 4pm – 10pm (Today)","12, Old 387, Market Road, VV Puram, Basavanagudi, Bangalore",+917026398124,1,1,0,0,3.8,0,4.2,2561,,,,150,Bangalore,,,4.0,2561,1490.5,73,0.2970962460866818,1,2062.3972602739727,4.075342465753424
Adiga's,https://www.zomato.com/bangalore/adigas-hsr-bangalore,"south indian, north indian, chinese, street food, desserts, ice cream, beverages","HSR, Bangalore",6am – 11pm (Today),"907/117, Sai Optimus Gold, 5th main, 7th Sector, HSR, Bangalore",+918494912611,1,1,1,1,3.8,677,4.1,14500,,"Filtered Coffee, Masala Dosa, Idli, Chutneys, Sambar","Family Place, Breakfast, Courteous Service, Parking, Decent Place, Hygiene",800,Bangalore,,,3.9499999999999997,15177,7793.5,187,1.584513312462303,7,3225.7593582887703,3.909625668449198
Kalingas,https://www.zomato.com/bangalore/kalingas-btm,"north indian, odia, south indian","BTM, Bangalore",7am – 11pm (Today),"399, 16th Main, N.S Palya, BTM, Bangalore",+918042038180,1,1,1,0,4.0,460,4.1,24600,,"Dahi Baigan, Aloo Chop, Chicken Kassa, Mutton Kosha, Veg Thali, Sweets","Economical, Great Recommendations, Low Price, Prompt Service, Mood, Breakfast",300,Bangalore,,,4.05,25060,12735.0,137,0.5941924921733636,3,4193.226277372263,3.8197080291970797
Madurai Idly Shop,https://www.zomato.com/bangalore/madurai-idly-shop-1-koramangala-7th-block-bangalore,"south indian, chinese","Koramangala 7th Block, Bangalore",7am – 11:55pm (Today),"507, Ko 338-419, KHB Colony, 1st B Main Road, Koramangala 7th Block, Bangalore",+918041677382,1,1,1,0,3.7,552,3.9,2285,"Authentic South Indian cuisine, and a go to place for breakfast.",,"Breakfast, Decent Place, Hygiene, Reasonable Price, Meals, Good Place",300,Bangalore,,,3.8,2837,1613.5,31,0.5941924921733636,2,4488.887096774193,4.02258064516129
Friendly Neighbourhood Pizza Man,https://www.zomato.com/bangalore/friendly-neighbourhood-pizza-man-basavanagudi-bangalore,"pizza, fast food, desserts, beverages","Basavanagudi, Bangalore",12noon – 11pm (Today),"21, Visveswarapuram, National High School Road, Basavanagudi, Bangalore",+917338021827,1,1,1,1,3.7,18,4.0,52,,,"Humble Staff, Young Crowd, Fresh Food, Prices, Good Quality",400,Bangalore,,,3.85,70,235.0,73,0.7922566562311515,4,2062.3972602739727,4.075342465753424
Hyderabad Magic,https://www.zomato.com/bangalore/hyderabad-magic-hsr-bangalore,"arabian, fast food","HSR, Bangalore",6am – 11:30pm (Today),"2, 1st Street, Aaimatha Temple Road, Vinayaka Nagar, HSR, Bangalore",+918884777665,1,1,0,0,3.5,7,3.9,1759,,,,400,Bangalore,,,3.7,1766,1078.0,187,0.7922566562311515,2,3225.7593582887703,3.909625668449198
Hotel Salam,https://www.zomato.com/bangalore/hotel-salam-bommanahalli-bangalore,"lebanese, kebab, rolls, south indian","Bommanahalli, Bangalore",9am – 11pm (Today),"45, Opposite Salapuria Sreenidhi Apartment, Mangammanapalya Main Road, B.B.M.P South, Bommanahalli, Bangalore",+919845888885,1,1,1,0,4.0,241,4.0,12200,,,"Mouth Watering Food, Prices, Good Place, Good Food, Experience",200,Bangalore,,,4.0,12441,6420.5,42,0.39612832811557575,4,1216.3214285714287,3.8595238095238096
Rooftop Cafe,https://www.zomato.com/bangalore/rooftop-cafe-jayanagar,"pizza, fast food, chinese, coffee, beverages","Jayanagar, Bangalore",10:30am – 10:30pm (Today),"16/33, 11th Main, 4th Block, Geetha Colony, Jayanagar, Bangalore",+918026544411,1,1,1,0,4.1,922,4.0,1072,,"Tri Pepper Pizza, Nacho Salsa, Litchi Shake, Thick Shakes, Oreo Shake, Cheese Pizza","Great for Birthdays, Good Hangout Place, Affordable, Pocket Friendly Place, Cheap, Top Floor",350,Bangalore,,,4.05,1994,1197.0,120,0.6932245742022576,5,2199.329166666667,4.034166666666667
XO Belgian Waffle,https://www.zomato.com/bangalore/xo-belgian-waffle-koramangala-5th-block,"desserts, beverages, waffle, shake","Koramangala 5th Block, Bangalore","12midnight – 4am, 11am – 12midnight (Today)","105, 1 A Cross, Koramangala 5th Block, Bangalore",+919916665318,1,1,1,1,4.4,790,4.2,11200,,"Ferrero Rocher Waffle, Caramel Chocolate, Melted Chocolate, Nutella Waffles, Red Velvet Waffle, Shakes","Totally Worth it, Pretty Decor, Pocket Friendly, Packed on Weekends, Cozy Place, Fast Service",400,Bangalore,,,4.300000000000001,11990,6205.0,63,0.7922566562311515,4,3886.4761904761904,4.025396825396825
Apsara Ice Creams,https://www.zomato.com/bangalore/apsara-ice-creams-koramangala-5th-block-bangalore,"ice cream, desserts","Koramangala 5th Block, Bangalore",12noon – 1am (Today),"1433/B, 60 Feet Road, Fifth Block, KHB Block, Koramangala 5th Block, Bangalore",+919353101199,1,1,1,0,4.2,276,4.3,482,,,"Best Place, Good Place, Staff, Ambience, Service, Food",400,Bangalore,,,4.25,758,594.0,63,0.7922566562311515,2,3886.4761904761904,4.025396825396825
Kadavu Shappu Currys,https://www.zomato.com/bangalore/kadavu-shappu-currys-hsr-bangalore,"kerala, south indian","HSR, Bangalore",8am – 11pm (Today),"48, Ground Floor, 20th Cross, 18th Main, Near Saibaba Temple, HSR, Bangalore",+919686818090,1,1,1,0,3.5,112,4.0,11100,,"Malabar Fish Curry, Pothichoru, Porotta, Appam","Cute Packaging, Food Presentation, Spill Proof Packaging, Worth the Money, Great Portions, Timely Service",300,Bangalore,,,3.75,11212,5806.0,187,0.5941924921733636,2,3225.7593582887703,3.909625668449198
Jose Mess,https://www.zomato.com/bangalore/jose-mess-2-btm-bangalore,"south indian, biryani, chinese","BTM, Bangalore",7am – 10pm (Today),"27/2, 9th Cross, Maruthi Nagar, Madivala, BTM, Bangalore",+919902598316,1,1,1,0,3.5,6,4.1,896,,,,300,Bangalore,,,3.8,902,656.0,137,0.5941924921733636,3,4193.226277372263,3.8197080291970797
Khan Saheb Grills & Rolls,https://www.zomato.com/bangalore/khan-saheb-grills-rolls-koramangala-7th-block-bangalore,"north indian, rolls, kebab, mughlai, biryani, beverages","Koramangala 7th Block, Bangalore",12:30pm – 12:30am (Today),"50/1, 5th Block, Industrial Area, Jyothi Nivas College Road, Koramangala 7th Block, Bangalore",+918880121121,1,1,1,0,4.0,303,3.9,1390,Extensive variety of rolls and kebabs,"Beda Roti, Rolls, Chutneys, Kebabs, Paneer Tikka, Meat","Location, Good Place, Quantity, Price, Food",500,Bangalore,,,3.95,1693,1041.5,31,0.9903208202889393,6,4488.887096774193,4.02258064516129
Sreeraj Lassi Bar,https://www.zomato.com/bangalore/sreeraj-lassi-bar-bannerghatta-road-bangalore,"beverages, shake, ice cream, desserts","Bannerghatta Road, Bangalore",11:30am – 11pm (Today),"5, New Guruppna Palya, Bannerghatta Road, Bangalore",+919886186790,1,1,1,0,3.6,1,4.1,211,,,,300,Bangalore,,,3.8499999999999996,212,311.0,88,0.5941924921733636,4,2246.9375,3.8659090909090907
Muthashy's,https://www.zomato.com/bangalore/muthashys-btm-bangalore,"kerala, south indian, chinese","BTM, Bangalore",7am – 11pm (Today),"3, Brindavan Complex, 20th Main, Maruthi Nagar Main Road, 1st Stage, BTM, Bangalore",+918042274488,1,1,1,0,4.1,623,4.1,43700,,"Meen Curry, Egg Roast, Pothichoru, Porotta, Appam, Chicken Curry","Low Price, Good Quantity, Tasty, Best Place, Worth the Money, Great Food",400,Bangalore,,,4.1,44323,22366.5,137,0.7922566562311515,3,4193.226277372263,3.8197080291970797
Fattoush,https://www.zomato.com/bangalore/fattoush-bannerghatta-road,"north indian, mughlai, chinese, biryani, beverages, shake","Bannerghatta Road, Bangalore",12noon – 12midnight (Today),"128/54/10, 1st Floor, Dasarapalya, Opposite IIM - B, Bannerghatta Road, Bangalore",+917337830044,1,1,1,0,4.2,2040,3.9,28000,,"Majboos Chicken, Luqaimat, Irani Chicken Tikka, Mango Chiller, Sitaphal Cream, Passion Mojito","Comfortable Seating Area, Gastronomical Experience, Warm Welcome, Huge Place, Family Place, Food Service",1000,Bangalore,,,4.05,30040,15215.0,88,1.9806416405778786,6,2246.9375,3.8659090909090907
Fanoos Xprss,https://www.zomato.com/bangalore/fanoos-xprss-jayanagar-bangalore,"rolls, fast food, north indian","Jayanagar, Bangalore",12noon – 12midnight (Today),"Opposite Swagath Garuda Mall, Tilak Nagar, Jayanagar, Bangalore",+919986999830,1,1,1,0,3.2,68,4.1,1501,,,,400,Bangalore,,,3.65,1569,989.5,120,0.7922566562311515,3,2199.329166666667,4.034166666666667
Kundana,https://www.zomato.com/bangalore/kundana-bannerghatta-road-bangalore,"andhra, mughlai, north indian, chinese, seafood, desserts, beverages","Bannerghatta Road, Bangalore",11:30am – 3am (Today),"176, 1st Floor, Opposite Brand Factory, Bannerghatta Road, Bangalore",+917829282555,1,1,1,0,3.9,466,3.7,34800,,,"Fusion Dishes, Relaxed Atmosphere, Good for Large Groups, Packed on Weekends, Comfortable Seating Area, Fancy Crowd",800,Bangalore,,,3.8,35266,17818.0,88,1.584513312462303,7,2246.9375,3.8659090909090907
